Temperature,Humidity,Solar_Radiation,Temperature_Pred,Humidity_Pred,Solar_Radiation_Pred
27.8,79.8,0.0,27.882175,79.523605,0.0
28.5,78.6,121.0,28.517778,78.3579,80.47155
27.5,78.6,0.0,27.36753,78.2738,0.0
32.3,64.8,622.0,31.993467,64.61655,444.42886
26.2,78.2,26.0,26.489622,77.68261,46.05251
23.9,92.0,49.0,23.990654,91.72809,54.749454
26.0,87.3,15.0,26.139187,87.25166,44.134655
28.5,72.6,0.0,28.168589,75.151634,0.5467402
32.2,66.8,665.0,32.32962,66.237885,672.32965
31.3,67.8,707.0,31.142809,67.42452,721.4183
26.3,83.2,0.0,26.189035,83.4295,0.29223242
28.2,76.4,0.0,28.373901,76.091675,0.5467402
27.1,80.3,0.0,27.21693,80.505936,0.42787257
29.6,77.8,93.0,30.278208,76.15137,134.80261
27.7,80.2,0.0,27.961594,80.046776,0.0
34.6,60.7,760.0,34.655415,59.16836,766.0531
25.7,88.5,0.0,25.702522,88.52817,0.54206383
28.7,75.0,0.0,28.714867,75.53066,0.5861391
25.5,87.2,0.0,25.431635,86.81772,0.0
31.1,68.1,775.0,31.713844,65.43807,777.0749
24.1,85.7,0.0,23.893536,86.510956,0.0
27.6,79.0,0.0,27.64306,79.61427,0.0
28.0,76.2,0.0,28.148289,76.044685,15.220535
24.3,86.7,204.0,24.256712,87.19147,180.13242
31.5,67.4,779.0,31.490385,68.04629,769.80023
25.6,84.2,52.0,25.4188,85.09014,43.815765
29.5,70.5,457.0,29.619318,71.02626,528.81146
28.3,78.2,114.0,28.800665,78.106026,93.196724
32.8,62.3,807.0,33.014877,60.790386,721.38745
31.9,68.9,193.0,31.342628,70.416954,185.60587
26.4,85.0,0.0,26.462027,84.64351,0.61112595
30.8,72.5,98.0,30.57254,72.17731,94.88518
28.4,78.3,63.0,28.504848,78.49706,78.079865
25.2,87.1,0.0,25.017416,87.84949,0.76241946
27.9,72.3,605.0,28.06321,72.90054,587.0114
27.1,82.6,0.0,26.93756,82.64575,0.0
35.3,58.3,702.0,34.629635,60.54811,689.5369
28.8,79.8,0.0,28.755396,79.3704,0.5861391
31.7,66.2,594.0,31.950302,64.88797,601.5068
27.0,82.0,0.0,27.272945,80.252365,0.0041573048
30.0,72.5,622.0,29.955894,73.12766,608.5842
32.1,70.1,519.0,32.068447,67.89591,514.81915
26.5,85.4,0.0,26.521523,83.97627,0.073694475
30.8,70.8,828.0,30.936077,69.66432,785.4161
28.9,79.7,0.0,28.773533,79.20455,1.4686702
31.2,70.6,168.0,31.134792,70.89288,142.53098
28.4,74.7,0.0,28.370598,75.76181,0.5467402
32.0,64.1,357.0,31.778692,66.40797,338.16553
27.5,81.2,0.0,27.430744,80.96542,0.27196643
25.0,87.2,0.0,25.017416,87.84949,0.76241946
27.7,77.3,0.0,27.772932,77.13385,0.0
27.1,75.8,156.0,27.17861,74.73332,196.12273
27.6,72.5,666.0,28.019737,71.72435,699.3728
31.8,65.5,587.0,31.915228,65.02852,595.41736
30.7,71.9,457.0,30.906427,72.36007,447.78952
24.2,90.5,8.0,24.151215,90.632805,40.27678
27.7,79.3,0.0,27.864145,79.37697,0.0041573048
30.3,72.8,584.0,30.088682,73.18418,581.8699
30.2,72.4,751.0,30.0853,71.87861,760.6557
26.7,77.2,0.0,26.919294,76.53749,0.0
28.2,78.2,0.0,28.370764,78.00447,0.0
26.8,80.2,0.0,26.70507,80.62045,0.0
20.9,84.8,130.0,21.01231,85.55559,99.54246
27.6,81.9,10.0,27.70093,81.6847,13.004335
26.1,86.5,0.0,26.151382,86.14142,0.2776161
27.0,81.7,0.0,26.88503,81.36127,0.0
31.0,61.2,344.0,30.584679,61.947983,331.3483
28.2,77.0,0.0,27.99197,78.902664,0.0
26.0,86.6,0.0,26.24415,86.04724,1.7671083
27.1,78.2,0.0,27.020964,79.23098,0.555719
26.4,82.1,0.0,26.615509,81.70074,0.0
25.4,85.9,0.0,25.378607,85.9047,0.0
27.2,82.5,0.0,27.173223,82.76382,0.0
29.9,74.2,557.0,29.829533,74.07495,524.4656
27.1,79.5,0.0,27.05551,80.11884,0.0
31.3,71.7,731.0,31.722765,68.997795,736.46124
27.0,82.7,0.0,26.903257,83.33715,0.0
32.5,66.3,753.0,32.36489,65.75372,755.5115
28.0,75.7,392.0,27.907864,76.36443,373.891
27.5,79.2,0.0,27.377758,80.41675,0.19366512
30.8,70.7,726.0,30.619196,71.31355,537.1021
27.0,81.9,70.0,27.039474,81.32901,39.851612
31.3,67.7,728.0,31.717052,65.94614,687.24255
27.2,78.7,186.0,27.167406,79.42584,176.60587
30.9,62.4,153.0,30.881159,62.6228,155.66135
26.7,80.7,0.0,26.652765,81.294975,0.0
30.9,73.8,327.0,31.384052,72.24266,319.4784
25.6,84.1,1.0,25.923672,83.79492,2.9066107
26.7,78.2,0.0,26.79554,77.71797,0.32173577
27.3,74.9,0.0,27.061975,76.07259,0.0
27.2,80.2,0.0,27.21693,80.505936,0.42787257
28.9,76.5,0.0,29.009636,75.940025,1.351485
26.4,74.2,3.0,26.538998,76.39703,42.637547
23.8,88.3,144.0,23.769299,88.10752,146.83401
33.0,66.8,605.0,32.39309,68.35775,578.477
27.8,79.4,0.0,27.999174,78.31743,0.27196643
25.5,84.8,0.0,25.649895,84.62959,2.1121697
27.6,81.7,0.0,27.329529,81.6306,0.27196643
32.0,69.4,594.0,32.70489,68.046265,581.3375
26.8,81.9,3.0,27.2494,80.45355,33.046883
25.3,86.1,0.0,25.38768,85.92052,0.0
28.8,80.1,0.0,28.72821,79.36666,0.5861391
27.6,80.5,0.0,27.844757,79.70751,0.27196643
27.8,80.4,492.0,27.545881,80.02979,470.56378
26.8,86.5,207.0,26.804085,87.201416,207.0578
31.3,59.4,561.0,31.266039,61.189896,581.7029
26.6,79.3,0.0,26.563787,80.108955,0.61112595
26.4,82.4,0.0,26.104898,83.27607,0.66679764
26.4,85.7,0.0,26.354095,85.366936,0.0
25.5,85.0,21.0,25.904295,82.88133,44.610207
24.4,76.3,494.0,24.513271,76.11334,505.78137
24.1,85.6,0.0,23.893536,86.510956,0.0
28.4,77.5,0.0,28.399113,77.13009,0.0
31.2,69.8,758.0,31.155771,68.94064,733.2786
28.1,81.8,63.0,28.286406,80.50434,143.45544
30.9,61.2,526.0,30.687008,61.60974,529.58496
31.8,64.2,469.0,31.881733,66.60115,422.27792
30.2,64.1,571.0,29.67965,66.20429,703.2473
28.9,75.7,5.0,28.984287,75.94888,19.327805
23.9,91.5,10.0,24.093159,90.99987,27.573784
27.5,79.3,0.0,27.400244,80.2781,0.19366512
25.1,88.8,0.0,25.016226,88.82334,0.0
24.0,92.0,51.0,24.002846,91.75363,61.82479
26.9,77.1,0.0,26.61128,77.88123,0.32173577
27.7,79.1,0.0,27.83191,79.53263,0.0
25.2,88.8,0.0,25.03846,89.00024,0.0
30.3,73.8,561.0,30.31269,72.929726,500.318
34.5,48.4,753.0,34.4021,48.85512,776.23157
28.0,79.4,0.0,28.055794,80.25175,0.0
27.3,79.8,0.0,27.195133,80.60134,0.42787257
30.6,69.9,686.0,30.296257,70.340355,702.6933
26.2,79.9,0.0,26.266245,81.775894,0.084943704
32.8,65.0,707.0,32.633854,62.74334,695.5454
27.5,81.8,17.0,27.70093,81.682785,13.004335
29.6,75.7,255.0,29.220047,75.93976,253.88318
31.8,61.8,619.0,31.793142,61.961987,628.75586
23.5,88.4,0.0,23.663069,88.50488,0.0
27.8,76.6,0.0,27.362062,78.18884,0.0
23.3,88.1,0.0,23.357494,88.17022,0.45317566
20.7,85.5,96.0,20.911917,85.590485,85.4167
27.4,75.7,0.0,27.36417,76.667114,0.0
26.5,78.1,0.0,26.597889,77.71797,0.32173577
31.6,69.8,786.0,31.837563,69.17936,785.87164
30.9,62.4,153.0,30.931967,63.27534,171.1322
27.0,82.7,0.0,26.903229,83.11842,0.0
31.9,58.4,649.0,31.69269,57.683147,636.49054
31.5,71.6,566.0,31.902576,68.5358,553.29144
29.1,67.4,445.0,29.112904,67.81063,451.92545
29.8,73.4,601.0,29.511703,73.299484,574.6198
27.3,79.6,0.0,27.234945,80.64672,0.42787257
28.1,79.5,0.0,28.03858,79.900795,0.0
25.4,84.7,0.0,25.436087,85.15944,2.1121697
31.2,70.6,834.0,31.059772,69.98267,818.08154
29.7,75.1,84.0,29.728924,73.64298,122.20443
26.4,82.2,0.0,26.359163,81.83974,0.0
35.2,49.3,777.0,34.29036,54.115795,769.49176
28.1,78.5,0.0,27.998724,78.52658,0.27196643
28.6,78.4,0.0,29.17406,77.80776,5.00825
28.6,79.4,0.0,28.71153,78.71927,0.5861391
27.2,79.9,0.0,27.234945,80.64672,0.42787257
24.0,85.7,0.0,23.916107,86.43587,0.0
28.9,76.5,0.0,28.995356,75.98713,1.351485
26.3,85.8,0.0,26.354095,85.366936,0.0
26.0,82.7,0.0,26.022188,83.37575,2.9066107
31.1,69.2,791.0,30.805477,69.36579,784.3568
28.2,77.6,0.0,28.450222,75.94925,0.5467402
26.5,85.2,17.0,26.631147,85.378456,42.93327
23.6,88.3,0.0,23.68485,88.34314,0.0
25.4,87.6,0.0,25.412077,86.96949,0.0
31.7,60.2,445.0,31.630363,60.64108,368.49844
26.7,77.2,0.0,26.919294,76.66271,0.0
27.0,81.4,61.0,27.029114,81.378624,39.851612
31.2,70.4,140.0,31.10378,70.95131,144.00302
26.7,80.5,0.0,26.705042,80.6722,0.0
29.5,76.0,139.0,28.73691,77.76585,186.0982
30.8,70.3,439.0,30.987331,70.637054,423.91794
25.2,88.3,0.0,25.325169,87.98057,0.0
26.8,81.3,0.0,27.116951,80.10311,0.0
23.9,88.2,0.0,23.737818,87.46666,0.0
27.0,80.9,0.0,26.89266,80.54068,0.0
26.6,77.7,28.0,26.606493,77.908295,42.729645
22.9,89.0,0.0,23.005503,88.852776,2.5479689
26.0,87.3,15.0,26.139187,87.25166,44.134655
31.8,68.1,749.0,31.481047,69.594986,745.90686
32.5,65.6,763.0,32.63885,65.2548,774.07605
27.8,76.1,0.0,27.433664,77.68506,0.0
27.1,80.1,0.0,27.26672,79.350365,0.0
27.7,68.9,712.0,27.790487,69.23246,731.7082
25.1,89.0,0.0,25.03846,88.80118,0.0
26.4,85.5,0.0,26.354095,84.77608,0.0
30.0,71.9,35.0,30.308622,69.75278,78.91065
30.5,71.7,198.0,30.928772,69.137314,182.35251
28.6,68.1,821.0,28.425207,69.22526,822.7687
27.9,80.4,496.0,27.593477,79.91043,477.6134
28.4,79.1,26.0,28.87818,77.914185,108.87575
32.4,69.2,323.0,32.04425,68.88918,325.22256
26.7,80.7,0.0,26.752317,78.701515,0.61112595
25.8,84.2,0.0,26.126665,83.56223,0.29223242
26.5,81.4,0.0,26.652765,80.6722,0.0
25.4,85.2,10.0,25.948677,83.71741,44.610207
32.8,61.3,719.0,32.651165,60.12778,711.6118
31.5,60.7,615.0,31.5571,61.849243,603.1551
28.6,76.9,0.0,28.793749,76.021774,2.658319
26.7,80.8,0.0,26.652765,80.6722,0.0
26.8,82.7,0.0,26.768433,82.99488,0.0
31.1,69.5,809.0,30.858553,69.83296,809.8564
23.6,88.2,0.0,23.643833,88.34314,0.0
27.4,77.7,362.0,27.521244,77.53413,366.19308
27.7,80.1,0.0,27.809109,79.606995,0.0
30.1,68.3,568.0,29.968004,67.38063,549.587
34.4,60.4,746.0,34.700428,58.482864,764.7258
30.2,71.0,543.0,29.989243,71.741936,529.2392
25.2,85.0,19.0,25.4188,84.92213,43.815765
24.2,83.3,0.0,24.341034,82.61312,0.37037233
34.6,50.9,779.0,34.455902,48.47905,777.1358
27.5,79.9,526.0,27.081507,81.300674,473.91714
30.0,70.6,40.0,29.834362,70.822945,29.789816
27.6,76.5,0.0,27.471027,76.664185,0.0
29.4,71.6,380.0,29.293972,73.30297,389.35864
23.0,89.0,0.0,23.067497,88.79445,1.3346932
26.7,83.1,0.0,26.782135,83.292046,0.31701496
29.4,73.0,643.0,29.339272,72.776566,601.3513
24.2,90.1,0.0,24.296833,89.3997,1.3518121
32.4,58.9,636.0,31.788263,61.10356,671.9116
27.2,75.5,0.0,27.03888,76.26271,0.0
28.3,77.4,0.0,28.126078,78.461205,0.0
28.3,76.1,0.0,28.00301,77.93712,0.0041573048
30.5,71.5,501.0,30.498411,72.84265,496.30908
28.8,74.9,0.0,28.714867,75.528076,0.5861391
25.2,88.0,0.0,25.333158,87.320786,0.0
26.8,70.4,656.0,26.708878,70.4264,654.886
28.8,75.2,47.0,28.547272,75.28202,22.057817
28.4,78.0,91.0,28.408266,78.46785,59.680416
27.1,84.2,186.0,27.161757,83.82794,177.00214
25.5,84.7,0.0,25.549608,84.62959,2.1121697
29.8,71.6,823.0,30.133314,71.50866,767.0506
26.1,88.4,65.0,25.747984,88.654465,39.46703
32.0,66.6,707.0,31.882803,68.070366,716.5154
27.3,74.8,0.0,27.061975,76.07259,0.0
28.1,81.8,63.0,28.266783,80.54663,127.91747
30.4,71.9,703.0,30.803505,69.74063,480.80978
30.8,70.5,234.0,30.850466,69.70201,190.71152
24.7,89.3,0.0,24.985594,89.135605,0.0
23.0,88.9,0.0,23.096079,88.48951,1.3346932
27.2,82.3,0.0,27.279493,82.307045,0.0
26.3,83.8,0.0,26.74753,82.1419,0.42787257
28.3,78.9,541.0,28.456066,77.865616,541.504
29.3,75.4,15.0,29.300797,74.837105,25.824987
27.7,80.0,0.0,28.055708,79.955795,0.0
28.2,70.1,795.0,28.240957,69.674866,804.8725
25.6,83.8,0.0,25.934568,83.31382,2.9066107
28.2,76.8,0.0,27.99197,78.571335,0.0041573048
28.7,78.3,0.0,29.1375,77.51451,8.35157
30.0,70.3,10.0,29.535355,74.10183,15.074193
27.6,78.7,0.0,27.304594,79.47772,0.0
23.8,84.5,0.0,24.127792,85.52318,0.37037233
28.8,75.6,198.0,27.975233,77.642654,186.09453
28.2,78.2,0.0,28.357574,78.00447,0.0
31.4,68.7,825.0,31.23103,69.16648,803.0062
27.1,83.0,0.0,27.306704,81.9375,0.0
26.6,75.3,0.0,26.385761,75.88317,2.5006096
26.3,82.8,0.0,26.523794,81.21938,1.0866743
30.1,74.3,499.0,29.921694,74.27477,398.4114
28.2,78.2,0.0,28.370764,78.00447,0.0
24.7,88.2,0.0,24.854082,88.12869,1.0518095
28.5,80.1,0.0,28.71153,79.216484,0.5861391
25.1,87.0,0.0,25.017416,87.84949,0.76241946
29.4,78.7,51.0,29.552916,77.98964,60.809757
32.2,63.4,804.0,32.46153,61.061676,790.9026
32.9,57.8,448.0,33.140064,53.866623,553.9631
28.6,75.3,0.0,28.667421,75.53066,0.5861391
26.9,79.1,0.0,26.717266,80.956764,0.9966892
27.0,76.0,191.0,27.223553,75.99729,165.74219
27.5,77.6,0.0,27.699553,76.58901,0.0
24.2,92.2,87.0,24.295073,92.05809,96.681816
27.2,83.3,0.0,27.266891,82.01455,0.0
27.2,78.9,105.0,27.737835,75.88567,228.08061
32.2,56.2,702.0,32.08802,57.55591,695.3285
26.5,84.4,0.0,26.450567,84.32707,0.61112595
26.6,80.2,0.0,26.741278,80.56181,0.61112595
31.5,67.3,818.0,30.975842,68.62151,781.1657
27.6,79.9,0.0,27.765738,79.645805,5.231526
27.2,80.0,0.0,27.195133,80.60134,0.42787257
25.9,84.0,0.0,25.799683,84.08188,0.0
29.2,73.7,260.0,29.252937,73.92045,239.65175
32.6,63.9,434.0,32.399746,61.592247,450.29105
27.8,80.3,0.0,27.341444,81.56391,0.0
26.1,86.3,0.0,26.258226,85.66065,0.61112595
28.1,80.6,33.0,28.388676,79.748535,24.08621
31.8,67.2,784.0,31.440151,67.58989,776.88434
29.2,74.4,614.0,29.004063,74.45421,597.0791
27.9,76.6,0.0,27.899473,76.737915,0.0
31.5,67.0,82.0,30.98075,68.189224,115.33617
28.9,79.7,0.0,28.758223,79.48877,0.082195245
23.9,85.5,0.0,23.834166,85.324974,0.37037233
28.1,70.9,754.0,28.199661,70.11921,734.7034
26.7,82.9,0.0,26.822298,82.22754,0.0
30.3,66.4,38.0,30.115866,68.93999,23.244926
31.1,68.0,698.0,31.678656,67.7929,687.1715
27.5,83.0,28.0,27.804903,81.42262,21.188183
31.5,67.8,656.0,32.033615,66.549995,654.3827
29.2,66.7,828.0,28.729288,67.22152,826.74756
28.2,73.1,429.0,28.421062,73.80649,423.577
26.5,82.7,0.0,26.598244,81.58344,0.0
25.2,87.1,0.0,25.017416,87.84949,0.76241946
26.7,80.4,0.0,26.63416,80.638565,1.0866743
30.2,71.8,770.0,30.677122,69.02431,698.5239
26.4,83.2,0.0,26.189035,83.383675,0.29223242
25.2,88.5,0.0,24.907827,88.51455,0.0
32.8,56.4,339.0,32.06545,59.783348,279.8558
26.2,86.0,0.0,26.425352,85.90197,1.2296768
34.6,60.7,731.0,34.764477,59.969666,695.60614
26.2,82.5,0.0,26.266611,82.380226,1.0866743
27.0,81.8,0.0,26.841702,81.51323,0.0
30.2,72.8,717.0,30.111551,71.81241,760.6502
29.2,73.5,79.0,29.356283,73.26659,99.711876
32.8,63.8,770.0,32.707146,65.2548,774.07605
27.5,80.6,0.0,27.39179,81.69519,0.4790937
27.6,80.5,0.0,27.705265,79.9452,0.27196643
30.9,69.6,492.0,30.24498,69.40906,453.35458
30.6,72.3,369.0,30.76949,72.0524,385.27216
25.3,74.8,566.0,25.2092,75.58284,539.06586
23.9,88.3,0.0,23.737818,88.071,0.0
26.8,80.1,0.0,26.761444,80.62045,0.0
26.4,82.7,0.0,26.142006,83.270035,0.0
26.5,84.6,0.0,26.450567,84.32707,0.61112595
32.8,57.6,380.0,32.351177,60.330673,308.0995
27.1,80.7,73.0,27.21235,80.55226,92.86266
29.5,71.2,87.0,29.713428,72.5444,189.15
31.9,71.0,534.0,31.951733,67.127,552.25586
28.2,73.4,0.0,28.137402,74.52811,0.5467402
26.6,82.4,0.0,26.962032,81.15222,0.0
28.0,70.8,814.0,28.166407,70.09232,801.2292
25.9,87.5,0.0,26.151382,86.733086,0.2776161
24.1,90.5,5.0,24.180168,90.632805,40.27678
25.7,88.5,0.0,25.697025,88.52817,0.54206383
29.2,79.0,15.0,29.105612,78.526344,19.593416
28.2,76.9,0.0,28.09603,78.92359,0.0
26.3,84.2,0.0,25.993507,84.47587,0.0
28.8,76.0,0.0,28.960506,75.87083,19.816591
32.8,60.1,788.0,32.849167,58.60199,793.49146
31.9,70.1,784.0,31.77093,69.344986,786.55084
25.6,88.7,286.0,25.461967,88.33765,263.00455
28.5,80.2,0.0,28.71153,79.06901,0.5861391
31.9,67.1,705.0,31.746534,68.15303,710.86633
20.7,86.0,77.0,20.807816,86.31824,78.63117
31.7,68.4,786.0,31.918121,68.98973,794.0826
26.1,85.9,0.0,26.258226,85.06979,0.61112595
28.5,79.6,77.0,29.446466,74.91117,332.0523
27.3,75.0,124.0,27.237839,75.28955,179.55014
28.7,79.4,177.0,28.357119,80.206345,338.61768
32.0,60.2,654.0,31.818686,60.899345,671.9116
25.6,82.0,348.0,25.768753,82.75693,366.79575
31.3,71.4,550.0,30.440878,72.81909,545.41724
28.6,77.8,110.0,28.332441,78.16784,84.08089
28.3,77.2,0.0,28.27048,76.57099,19.336542
26.7,77.5,0.0,26.919294,76.67223,0.0
30.9,69.9,842.0,31.086113,69.19148,815.3791
29.3,73.2,299.0,29.284866,73.37645,293.13467
23.8,87.9,0.0,23.791853,87.115364,0.0
28.7,78.3,0.0,29.1375,77.51451,8.840357
26.5,83.4,0.0,25.993507,84.364426,0.0
31.1,69.0,770.0,31.499725,68.01594,765.8081
30.4,71.2,834.0,30.77697,70.67753,796.8104
30.4,72.3,828.0,31.002707,70.64878,742.8382
26.9,76.2,316.0,27.005056,76.33609,215.19415
27.5,78.1,503.0,27.446758,77.478455,518.01324
28.2,80.5,0.0,28.176651,80.005196,0.0
28.5,73.2,0.0,28.168589,74.68032,0.5467402
24.3,76.9,487.0,24.379498,75.958694,506.5085
28.3,77.7,0.0,27.998253,78.71346,0.0
26.8,78.5,0.0,26.761318,77.71797,0.32173577
33.5,59.5,774.0,32.63364,60.27644,790.89056
27.2,83.3,84.0,26.696884,84.88051,43.597225
26.3,82.3,0.0,26.359163,81.83974,0.0
23.5,88.4,0.0,23.663069,88.50488,0.0
31.2,72.6,381.0,31.773941,69.70306,389.29535
27.7,78.7,0.0,27.417562,80.222694,0.0
26.3,85.9,1.0,26.35026,85.9701,1.2296768
27.9,71.5,804.0,28.110525,70.17208,806.8716
25.7,83.7,98.0,26.101427,82.48289,135.22493
29.6,73.6,38.0,29.582605,74.19334,43.33428
26.2,80.2,0.0,26.083996,81.775894,0.084943704
26.1,83.4,0.0,25.850962,83.69465,0.0
28.2,76.3,0.0,28.373901,76.091675,0.5467402
31.6,69.5,557.0,31.967377,67.83511,565.15454
22.4,81.5,334.0,22.43486,80.696335,310.13644
26.8,77.2,168.0,26.82571,77.61835,144.58815
31.5,67.9,777.0,30.99687,68.80914,754.3394
28.0,70.7,735.0,28.042503,71.68924,723.63635
28.2,78.7,0.0,28.518507,75.597,0.5908599
29.0,78.6,404.0,28.962698,79.02424,244.85698
30.2,70.0,777.0,30.454824,70.3677,791.731
28.2,78.8,0.0,28.001513,79.326225,0.0
28.2,78.0,0.0,28.341103,77.33736,0.6173625
25.4,85.4,0.0,25.577368,85.22648,0.0
26.8,80.9,0.0,27.169113,79.95095,0.0
32.3,57.5,733.0,32.20622,57.275974,731.11884
28.5,80.4,0.0,28.71153,78.93016,0.5861391
27.5,80.8,0.0,27.841791,80.13355,0.0
26.0,86.8,0.0,26.010145,86.57016,2.4310634
31.6,66.7,93.0,31.039198,67.947655,129.52072
25.9,87.2,5.0,26.139187,87.25166,44.134655
31.2,63.2,517.0,31.107965,64.24931,546.4957
29.5,73.6,0.0,29.494967,72.35497,0.0
27.4,78.5,221.0,27.27001,78.84427,197.2768
30.6,64.9,45.0,29.872118,68.81481,29.481401
26.4,84.5,0.0,26.797468,82.98475,0.0
23.5,78.1,415.0,23.676035,77.70822,408.35437
26.5,84.2,0.0,26.505922,84.01179,0.61112595
27.3,75.4,0.0,27.36417,76.667114,0.0
27.3,79.1,0.0,27.20064,79.44378,0.42787257
27.6,77.1,0.0,27.792255,76.62146,0.0
30.1,74.3,153.0,29.736103,73.36091,136.27292
24.0,89.7,0.0,24.296833,89.3997,1.3518121
28.4,74.0,0.0,28.367847,75.76181,0.5467402
28.2,78.8,0.0,28.520714,75.597,0.5908599
28.2,76.2,582.0,28.218142,76.10266,572.7016
29.4,65.4,455.0,29.629368,65.99035,708.0008
26.8,81.7,1.0,27.28398,80.45355,33.046883
26.9,81.7,0.0,26.962032,81.15222,0.0
28.7,74.2,0.0,28.651405,75.375656,0.25283352
28.6,76.6,0.0,28.411438,77.27771,0.0
32.7,58.0,587.0,31.86225,61.366173,595.00995
26.6,77.5,0.0,26.564287,80.108955,0.61112595
28.7,75.3,0.0,28.322659,76.21332,0.5908599
31.3,64.4,578.0,31.907959,62.86257,578.32886
31.1,67.9,87.0,31.029463,68.26874,105.19667
24.1,89.9,0.0,24.305756,89.34137,1.3518121
27.5,80.0,0.0,27.749802,79.65547,4.6851397
29.3,74.2,0.0,29.494967,72.30739,0.0
26.7,82.9,0.0,26.808979,82.99488,0.0
32.9,58.8,802.0,32.836433,58.736473,790.90656
30.5,70.9,802.0,30.834763,71.10043,711.63654
25.9,83.9,0.0,26.230652,83.46836,0.29223242
28.0,77.8,494.0,28.353685,77.30844,373.48273
26.2,86.4,0.0,26.284664,85.89175,0.0
28.9,77.5,197.0,28.534424,79.037094,196.54926
30.9,70.6,853.0,31.151691,69.744026,812.5839
22.9,88.6,0.0,23.096079,88.40295,0.45317566
26.4,82.9,0.0,26.598244,81.58344,0.0
28.3,76.8,0.0,28.435074,76.41826,0.5467402
27.0,78.9,0.0,26.704514,80.246185,0.6457044
28.1,79.1,0.0,27.962084,79.133224,0.0
27.0,79.7,0.0,27.05551,79.6709,0.0
29.9,73.1,135.0,30.540325,71.52531,113.397
28.8,73.9,0.0,28.69386,75.69812,0.25283352
31.3,62.3,190.0,31.032837,63.03687,206.95277
28.0,73.0,626.0,28.020124,74.3868,492.99075
26.3,86.1,0.0,26.425352,85.90197,1.2296768
31.8,60.7,596.0,31.469347,61.948204,592.9302
25.5,84.9,22.0,25.904295,83.0161,44.610207
31.7,69.6,791.0,31.873367,69.186714,788.78107
32.3,55.3,589.0,31.660858,61.975452,600.8851
31.8,62.5,717.0,31.121466,62.986156,691.72217
29.2,74.1,153.0,29.317581,74.02436,149.22386
29.9,73.2,844.0,30.318018,71.389534,761.3388
27.5,78.7,0.0,27.31142,78.22426,0.0
27.2,81.0,0.0,26.882616,80.749725,0.0
30.4,70.9,645.0,30.167902,72.62117,606.5332
27.3,80.9,0.0,26.882616,80.749725,0.0
28.3,78.0,0.0,28.065145,77.9228,0.0041573048
28.3,78.6,0.0,28.146454,78.53258,0.0
26.8,77.0,0.0,26.70417,77.72748,0.0041573048
30.8,70.6,728.0,31.094065,69.19426,541.0457
29.5,74.4,228.0,29.689228,73.390076,420.63077
31.3,69.6,700.0,30.824976,71.039474,541.4633
27.2,82.4,0.0,27.279493,82.307045,0.0
27.2,83.6,496.0,27.1537,84.355576,447.2616
23.9,91.6,22.0,24.032173,91.7466,28.91535
27.8,76.8,0.0,27.851002,77.27678,0.0
26.7,80.7,0.0,26.752317,78.701515,0.61112595
30.3,73.3,622.0,29.79703,74.08338,569.93384
29.6,74.1,559.0,29.969404,73.27723,562.6104
31.3,72.9,408.0,31.758627,70.99984,433.62265
28.3,78.1,68.0,28.29405,78.71456,45.949505
26.0,88.7,58.0,25.747984,88.654465,39.46703
27.6,81.6,7.0,27.690405,81.44417,12.277003
26.4,71.3,622.0,25.945656,72.14034,620.463
28.5,80.2,0.0,28.71153,79.216484,0.5861391
28.8,75.3,49.0,28.504524,75.28202,23.326077
21.6,82.7,225.0,21.57378,82.29685,209.49011
26.4,82.4,0.0,26.105944,83.24095,0.0
21.2,84.4,151.0,21.01231,85.55559,99.54246
35.1,59.1,709.0,34.488888,60.886013,688.8524
32.5,61.2,739.0,32.24863,61.330017,674.2964
26.2,80.2,406.0,25.952442,80.80911,398.9028
27.6,72.1,767.0,28.01836,71.492905,727.0303
27.8,79.2,0.0,27.904976,80.22017,0.0
24.4,86.5,212.0,24.256712,87.19147,180.13242
26.3,79.7,0.0,26.218039,81.89877,0.084943704
26.7,82.8,0.0,26.822298,82.164406,0.0
23.9,85.6,0.0,23.900383,85.63254,0.0
27.5,78.2,0.0,27.487873,77.86148,0.0
28.2,78.8,0.0,28.37865,78.03313,0.0
23.0,88.4,0.0,23.109106,88.46767,0.45317566
34.7,58.9,761.0,34.85161,59.170444,766.0883
28.0,74.5,411.0,28.012764,74.95831,392.1629
23.6,77.6,417.0,23.676035,77.44519,410.8346
28.3,78.7,128.0,28.520155,78.35444,80.47155
31.1,69.7,260.0,30.962904,68.850334,241.94923
27.7,81.2,0.0,27.95079,80.80054,26.231071
28.4,77.8,0.0,28.417507,77.236,0.0
29.0,75.4,0.0,28.781471,75.643196,0.5861391
28.7,74.8,0.0,28.694607,75.53066,0.5861391
26.4,84.7,0.0,26.732294,82.98475,0.073694475
32.5,61.7,821.0,32.790745,60.42988,807.0516
28.6,76.6,0.0,28.411438,77.3209,0.0
27.8,72.3,670.0,28.013483,71.49565,718.07153
26.4,84.9,0.0,26.562902,82.89349,0.073694475
28.8,70.0,409.0,29.018925,70.58592,376.4707
24.4,90.9,0.0,24.165213,90.79017,1.1691909
23.8,87.8,0.0,23.86051,87.12006,0.0
30.9,69.4,779.0,30.835106,68.75662,770.1091
25.7,86.3,0.0,26.046673,85.2234,0.0
28.6,78.3,0.0,28.675783,77.54993,0.0
26.8,81.9,10.0,27.057901,80.93953,30.93611
